"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","encryptedProlificId","studyId","sessionId","expIndex","round1_outcomes","round2_outcomes","round3_outcomes","round1_o","round2_o","round3_o","round1_reward","round2_reward","round3_reward","success","view_history","stimulus","key_press","responses","question_order","button_pressed","datapipe_meta.attributes.date_modified"
"5237.5","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fa00bfc59f31eba68e9a0","external-html",0,5355,"0.0-0.0","rFQiuVaHvJfK1DSKA/rKljGpqZXKAhverKRO7hZ4PftVZDrUlOqYeG1cYrz6k7/jrgnv6tJgi1jVrF8HtIQa10Depd/vsnHC2MA6r8ZaXJsuWecTzxgyWCCu4xi0OG03+C7melBg52x7usp34H7NWp3feVazmUG00wenTNx34RrsHORWjwFd/Rw5x+Tb4pLVlHXb8zVGgDFR2QjZc8TLTKPUb9OUuTns2JZYoUELaofIxwDEtDC2PUnr4snKPqXejciEIITSwxgs/n0Tv7gGFZaRJ4sUWYXi/Vb25ILu8QJPObDWz5ZfyO5Q0LsjcfgzkjWgZYccFDwp7hXVQJQYrQ==","691f8ca61c6b4dcbb0aeb5f4","691fa00bfc59f31eba68e9a0","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,1,0,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","","",NA,2025-11-20 23:14:21
"","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fa00bfc59f31eba68e9a0","fullscreen",1,11527,"0.0-1.0","rFQiuVaHvJfK1DSKA/rKljGpqZXKAhverKRO7hZ4PftVZDrUlOqYeG1cYrz6k7/jrgnv6tJgi1jVrF8HtIQa10Depd/vsnHC2MA6r8ZaXJsuWecTzxgyWCCu4xi0OG03+C7melBg52x7usp34H7NWp3feVazmUG00wenTNx34RrsHORWjwFd/Rw5x+Tb4pLVlHXb8zVGgDFR2QjZc8TLTKPUb9OUuTns2JZYoUELaofIxwDEtDC2PUnr4snKPqXejciEIITSwxgs/n0Tv7gGFZaRJ4sUWYXi/Vb25ILu8QJPObDWz5ZfyO5Q0LsjcfgzkjWgZYccFDwp7hXVQJQYrQ==","691f8ca61c6b4dcbb0aeb5f4","691fa00bfc59f31eba68e9a0","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,1,0,1,1,0,1","0,1,1,0,1,1",10,20,20,"true","","","","","",NA,2025-11-20 23:14:21
"101723.19999998808","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fa00bfc59f31eba68e9a0","instructions",2,113252,"0.0-2.0","rFQiuVaHvJfK1DSKA/rKljGpqZXKAhverKRO7hZ4PftVZDrUlOqYeG1cYrz6k7/jrgnv6tJgi1jVrF8HtIQa10Depd/vsnHC2MA6r8ZaXJsuWecTzxgyWCCu4xi0OG03+C7melBg52x7usp34H7NWp3feVazmUG00wenTNx34RrsHORWjwFd/Rw5x+Tb4pLVlHXb8zVGgDFR2QjZc8TLTKPUb9OUuTns2JZYoUELaofIxwDEtDC2PUnr4snKPqXejciEIITSwxgs/n0Tv7gGFZaRJ4sUWYXi/Vb25ILu8QJPObDWz5ZfyO5Q0LsjcfgzkjWgZYccFDwp7hXVQJQYrQ==","691f8ca61c6b4dcbb0aeb5f4","691fa00bfc59f31eba68e9a0","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,1,0,1,1,0,1","0,1,1,0,1,1",10,20,20,"","[{""page_index"":0,""viewing_time"":17000.59999999404},{""page_index"":1,""viewing_time"":16543.59999999404},{""page_index"":2,""viewing_time"":9850},{""page_index"":3,""viewing_time"":21109.80000001192},{""page_index"":4,""viewing_time"":8926.199999988079},{""page_index"":5,""viewing_time"":22524},{""page_index"":6,""viewing_time"":5768}]","","","","",NA,2025-11-20 23:14:21
"null","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fa00bfc59f31eba68e9a0","html-keyboard-response",3,114258,"0.0-3.0","rFQiuVaHvJfK1DSKA/rKljGpqZXKAhverKRO7hZ4PftVZDrUlOqYeG1cYrz6k7/jrgnv6tJgi1jVrF8HtIQa10Depd/vsnHC2MA6r8ZaXJsuWecTzxgyWCCu4xi0OG03+C7melBg52x7usp34H7NWp3feVazmUG00wenTNx34RrsHORWjwFd/Rw5x+Tb4pLVlHXb8zVGgDFR2QjZc8TLTKPUb9OUuTns2JZYoUELaofIxwDEtDC2PUnr4snKPqXejciEIITSwxgs/n0Tv7gGFZaRJ4sUWYXi/Vb25ILu8QJPObDWz5ZfyO5Q0LsjcfgzkjWgZYccFDwp7hXVQJQYrQ==","691f8ca61c6b4dcbb0aeb5f4","691fa00bfc59f31eba68e9a0","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,1,0,1,1,0,1","0,1,1,0,1,1",10,20,20,"",""," ","null","","",NA,2025-11-20 23:14:21
"34792.09999999404","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fa00bfc59f31eba68e9a0","survey-multi-choice",4,149056,"0.0-4.0","rFQiuVaHvJfK1DSKA/rKljGpqZXKAhverKRO7hZ4PftVZDrUlOqYeG1cYrz6k7/jrgnv6tJgi1jVrF8HtIQa10Depd/vsnHC2MA6r8ZaXJsuWecTzxgyWCCu4xi0OG03+C7melBg52x7usp34H7NWp3feVazmUG00wenTNx34RrsHORWjwFd/Rw5x+Tb4pLVlHXb8zVGgDFR2QjZc8TLTKPUb9OUuTns2JZYoUELaofIxwDEtDC2PUnr4snKPqXejciEIITSwxgs/n0Tv7gGFZaRJ4sUWYXi/Vb25ILu8QJPObDWz5ZfyO5Q0LsjcfgzkjWgZYccFDwp7hXVQJQYrQ==","691f8ca61c6b4dcbb0aeb5f4","691fa00bfc59f31eba68e9a0","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,1,0,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""Q0"":""It consists of multiple contests, each contest with one round."",""Q1"":""Contestants are always the same across contests."",""Q2"":""The box weight always stays the same (equivalent to strength of 5)."",""Q3"":""Each will get $20."",""Q4"":""How close my guesses are to the actual outcome.""}","[0,1,2,3,4]",NA,2025-11-20 23:14:21
"3239.2999999970198","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fa00bfc59f31eba68e9a0","html-button-response",5,152301,"0.0-5.0-1.0","rFQiuVaHvJfK1DSKA/rKljGpqZXKAhverKRO7hZ4PftVZDrUlOqYeG1cYrz6k7/jrgnv6tJgi1jVrF8HtIQa10Depd/vsnHC2MA6r8ZaXJsuWecTzxgyWCCu4xi0OG03+C7melBg52x7usp34H7NWp3feVazmUG00wenTNx34RrsHORWjwFd/Rw5x+Tb4pLVlHXb8zVGgDFR2QjZc8TLTKPUb9OUuTns2JZYoUELaofIxwDEtDC2PUnr4snKPqXejciEIITSwxgs/n0Tv7gGFZaRJ4sUWYXi/Vb25ILu8QJPObDWz5ZfyO5Q0LsjcfgzkjWgZYccFDwp7hXVQJQYrQ==","691f8ca61c6b4dcbb0aeb5f4","691fa00bfc59f31eba68e9a0","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,1,0,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","<p> Oops! You did not pass the comprehension check. <b>Please note that you have only 1 attempt(s) left.</b> </p>","","","",0,2025-11-20 23:14:21
"28393","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fa00bfc59f31eba68e9a0","survey-multi-choice",6,180699,"0.0-7.0-0.0","rFQiuVaHvJfK1DSKA/rKljGpqZXKAhverKRO7hZ4PftVZDrUlOqYeG1cYrz6k7/jrgnv6tJgi1jVrF8HtIQa10Depd/vsnHC2MA6r8ZaXJsuWecTzxgyWCCu4xi0OG03+C7melBg52x7usp34H7NWp3feVazmUG00wenTNx34RrsHORWjwFd/Rw5x+Tb4pLVlHXb8zVGgDFR2QjZc8TLTKPUb9OUuTns2JZYoUELaofIxwDEtDC2PUnr4snKPqXejciEIITSwxgs/n0Tv7gGFZaRJ4sUWYXi/Vb25ILu8QJPObDWz5ZfyO5Q0LsjcfgzkjWgZYccFDwp7hXVQJQYrQ==","691f8ca61c6b4dcbb0aeb5f4","691fa00bfc59f31eba68e9a0","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,1,0,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""Q0"":""It consists of multiple contests, each contest with three rounds."",""Q1"":""Contestants are always the same across contests."",""Q2"":""The box weight always stays the same (equivalent to strength of 5)."",""Q3"":""They will split the $20, that is $10 for each."",""Q4"":""How close my guesses are to the actual outcome.""}","[0,1,2,3,4]",NA,2025-11-20 23:14:21
