"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","encryptedProlificId","studyId","sessionId","expIndex","round1_outcomes","round2_outcomes","round3_outcomes","round1_o","round2_o","round3_o","round1_reward","round2_reward","round3_reward","success","view_history","stimulus","key_press","responses","question_order","button_pressed","datapipe_meta.attributes.date_modified"
"1688.8999999761581","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fa9dd2c9bcc347268afb3","external-html",0,1691,"0.0-0.0","AsCvRbVP8/ofsDPVY6b/RTiL99U7pkOpuKLTqGnrrUlPlywEZ0FTXi1+UdyKBd22C72sDqQONswaKaMIRC92AxvEK/SBlAd4LDu55Csw3rVLVsIeaYaly+fJHmrL7sreOTw1ie8/lQFEGm3Rs5K4iwjinvbkdSwAYJjQ53pT71wzHt6dJpc6XNpd1R4z9Noihbcd6YvN5RMSvjQHJnfk4Yl2pstva9iqT+rVkuDQK0VWkT7Pp7S0SnWNoADJNEsLnv68iHamHqwdCrQWTvHjzwA2LGIagAP+cHbODfAGmEF1wAku3IPnqqpIf4arcO3ZS3EAKrwG7n0QU/bOJnANRA==","691f8ca61c6b4dcbb0aeb5f4","691fa9dd2c9bcc347268afb3","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","","","","",NA,2025-11-21 00:00:14
"","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fa9dd2c9bcc347268afb3","fullscreen",1,3698,"0.0-1.0","AsCvRbVP8/ofsDPVY6b/RTiL99U7pkOpuKLTqGnrrUlPlywEZ0FTXi1+UdyKBd22C72sDqQONswaKaMIRC92AxvEK/SBlAd4LDu55Csw3rVLVsIeaYaly+fJHmrL7sreOTw1ie8/lQFEGm3Rs5K4iwjinvbkdSwAYJjQ53pT71wzHt6dJpc6XNpd1R4z9Noihbcd6YvN5RMSvjQHJnfk4Yl2pstva9iqT+rVkuDQK0VWkT7Pp7S0SnWNoADJNEsLnv68iHamHqwdCrQWTvHjzwA2LGIagAP+cHbODfAGmEF1wAku3IPnqqpIf4arcO3ZS3EAKrwG7n0QU/bOJnANRA==","691f8ca61c6b4dcbb0aeb5f4","691fa9dd2c9bcc347268afb3","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"true","","","","","",NA,2025-11-21 00:00:14
"32904.200000047684","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fa9dd2c9bcc347268afb3","instructions",2,36602,"0.0-2.0","AsCvRbVP8/ofsDPVY6b/RTiL99U7pkOpuKLTqGnrrUlPlywEZ0FTXi1+UdyKBd22C72sDqQONswaKaMIRC92AxvEK/SBlAd4LDu55Csw3rVLVsIeaYaly+fJHmrL7sreOTw1ie8/lQFEGm3Rs5K4iwjinvbkdSwAYJjQ53pT71wzHt6dJpc6XNpd1R4z9Noihbcd6YvN5RMSvjQHJnfk4Yl2pstva9iqT+rVkuDQK0VWkT7Pp7S0SnWNoADJNEsLnv68iHamHqwdCrQWTvHjzwA2LGIagAP+cHbODfAGmEF1wAku3IPnqqpIf4arcO3ZS3EAKrwG7n0QU/bOJnANRA==","691f8ca61c6b4dcbb0aeb5f4","691fa9dd2c9bcc347268afb3","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","[{""page_index"":0,""viewing_time"":12768.900000035763},{""page_index"":1,""viewing_time"":3279.599999964237},{""page_index"":2,""viewing_time"":8726.300000011921},{""page_index"":3,""viewing_time"":1842},{""page_index"":4,""viewing_time"":1360.199999988079},{""page_index"":5,""viewing_time"":3315.100000023842},{""page_index"":6,""viewing_time"":1611.800000011921}]","","","","",NA,2025-11-21 00:00:14
"null","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fa9dd2c9bcc347268afb3","html-keyboard-response",3,37613,"0.0-3.0","AsCvRbVP8/ofsDPVY6b/RTiL99U7pkOpuKLTqGnrrUlPlywEZ0FTXi1+UdyKBd22C72sDqQONswaKaMIRC92AxvEK/SBlAd4LDu55Csw3rVLVsIeaYaly+fJHmrL7sreOTw1ie8/lQFEGm3Rs5K4iwjinvbkdSwAYJjQ53pT71wzHt6dJpc6XNpd1R4z9Noihbcd6YvN5RMSvjQHJnfk4Yl2pstva9iqT+rVkuDQK0VWkT7Pp7S0SnWNoADJNEsLnv68iHamHqwdCrQWTvHjzwA2LGIagAP+cHbODfAGmEF1wAku3IPnqqpIf4arcO3ZS3EAKrwG7n0QU/bOJnANRA==","691f8ca61c6b4dcbb0aeb5f4","691fa9dd2c9bcc347268afb3","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"",""," ","null","","",NA,2025-11-21 00:00:14
"21595","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fa9dd2c9bcc347268afb3","survey-multi-choice",4,59209,"0.0-4.0","AsCvRbVP8/ofsDPVY6b/RTiL99U7pkOpuKLTqGnrrUlPlywEZ0FTXi1+UdyKBd22C72sDqQONswaKaMIRC92AxvEK/SBlAd4LDu55Csw3rVLVsIeaYaly+fJHmrL7sreOTw1ie8/lQFEGm3Rs5K4iwjinvbkdSwAYJjQ53pT71wzHt6dJpc6XNpd1R4z9Noihbcd6YvN5RMSvjQHJnfk4Yl2pstva9iqT+rVkuDQK0VWkT7Pp7S0SnWNoADJNEsLnv68iHamHqwdCrQWTvHjzwA2LGIagAP+cHbODfAGmEF1wAku3IPnqqpIf4arcO3ZS3EAKrwG7n0QU/bOJnANRA==","691f8ca61c6b4dcbb0aeb5f4","691fa9dd2c9bcc347268afb3","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","","","{""Q0"":""It consists of multiple contests, each contest with three rounds."",""Q1"":""Contestants are always the same across contests."",""Q2"":""The box weight always stays the same (equivalent to strength of 5)."",""Q3"":""Each will get $20."",""Q4"":""How close my guesses are to the actual outcome.""}","[0,1,2,3,4]",NA,2025-11-21 00:00:14
"1460.0999999642372","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fa9dd2c9bcc347268afb3","html-button-response",5,60670,"0.0-5.0-1.0","AsCvRbVP8/ofsDPVY6b/RTiL99U7pkOpuKLTqGnrrUlPlywEZ0FTXi1+UdyKBd22C72sDqQONswaKaMIRC92AxvEK/SBlAd4LDu55Csw3rVLVsIeaYaly+fJHmrL7sreOTw1ie8/lQFEGm3Rs5K4iwjinvbkdSwAYJjQ53pT71wzHt6dJpc6XNpd1R4z9Noihbcd6YvN5RMSvjQHJnfk4Yl2pstva9iqT+rVkuDQK0VWkT7Pp7S0SnWNoADJNEsLnv68iHamHqwdCrQWTvHjzwA2LGIagAP+cHbODfAGmEF1wAku3IPnqqpIf4arcO3ZS3EAKrwG7n0QU/bOJnANRA==","691f8ca61c6b4dcbb0aeb5f4","691fa9dd2c9bcc347268afb3","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","<p> Oops! You did not pass the comprehension check. <b>Please note that you have only 1 attempt(s) left.</b> </p>","","","",1,2025-11-21 00:00:14
"18665.69999998808","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fa9dd2c9bcc347268afb3","instructions",6,79336,"0.0-6.0-0.0","AsCvRbVP8/ofsDPVY6b/RTiL99U7pkOpuKLTqGnrrUlPlywEZ0FTXi1+UdyKBd22C72sDqQONswaKaMIRC92AxvEK/SBlAd4LDu55Csw3rVLVsIeaYaly+fJHmrL7sreOTw1ie8/lQFEGm3Rs5K4iwjinvbkdSwAYJjQ53pT71wzHt6dJpc6XNpd1R4z9Noihbcd6YvN5RMSvjQHJnfk4Yl2pstva9iqT+rVkuDQK0VWkT7Pp7S0SnWNoADJNEsLnv68iHamHqwdCrQWTvHjzwA2LGIagAP+cHbODfAGmEF1wAku3IPnqqpIf4arcO3ZS3EAKrwG7n0QU/bOJnANRA==","691f8ca61c6b4dcbb0aeb5f4","691fa9dd2c9bcc347268afb3","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","[{""page_index"":0,""viewing_time"":8320.5},{""page_index"":1,""viewing_time"":2322.800000011921},{""page_index"":2,""viewing_time"":3405.199999988079},{""page_index"":1,""viewing_time"":993.0999999642372},{""page_index"":2,""viewing_time"":345.9000000357628},{""page_index"":3,""viewing_time"":858.0999999642372},{""page_index"":4,""viewing_time"":711.9000000357628},{""page_index"":5,""viewing_time"":880},{""page_index"":6,""viewing_time"":828}]","","","","",NA,2025-11-21 00:00:14
"null","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fa9dd2c9bcc347268afb3","html-keyboard-response",7,80337,"0.0-6.0-1.0","AsCvRbVP8/ofsDPVY6b/RTiL99U7pkOpuKLTqGnrrUlPlywEZ0FTXi1+UdyKBd22C72sDqQONswaKaMIRC92AxvEK/SBlAd4LDu55Csw3rVLVsIeaYaly+fJHmrL7sreOTw1ie8/lQFEGm3Rs5K4iwjinvbkdSwAYJjQ53pT71wzHt6dJpc6XNpd1R4z9Noihbcd6YvN5RMSvjQHJnfk4Yl2pstva9iqT+rVkuDQK0VWkT7Pp7S0SnWNoADJNEsLnv68iHamHqwdCrQWTvHjzwA2LGIagAP+cHbODfAGmEF1wAku3IPnqqpIf4arcO3ZS3EAKrwG7n0QU/bOJnANRA==","691f8ca61c6b4dcbb0aeb5f4","691fa9dd2c9bcc347268afb3","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"",""," ","null","","",NA,2025-11-21 00:00:14
"13923.599999964237","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fa9dd2c9bcc347268afb3","survey-multi-choice",8,94261,"0.0-7.0-0.0","AsCvRbVP8/ofsDPVY6b/RTiL99U7pkOpuKLTqGnrrUlPlywEZ0FTXi1+UdyKBd22C72sDqQONswaKaMIRC92AxvEK/SBlAd4LDu55Csw3rVLVsIeaYaly+fJHmrL7sreOTw1ie8/lQFEGm3Rs5K4iwjinvbkdSwAYJjQ53pT71wzHt6dJpc6XNpd1R4z9Noihbcd6YvN5RMSvjQHJnfk4Yl2pstva9iqT+rVkuDQK0VWkT7Pp7S0SnWNoADJNEsLnv68iHamHqwdCrQWTvHjzwA2LGIagAP+cHbODfAGmEF1wAku3IPnqqpIf4arcO3ZS3EAKrwG7n0QU/bOJnANRA==","691f8ca61c6b4dcbb0aeb5f4","691fa9dd2c9bcc347268afb3","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","","","{""Q0"":""It consists of multiple contests, each contest with three rounds."",""Q1"":""Contestants are always the same across contests."",""Q2"":""The box weight always stays the same (equivalent to strength of 5)."",""Q3"":""Each will get $20."",""Q4"":""How close my guesses are to the actual outcome.""}","[0,1,2,3,4]",NA,2025-11-21 00:00:14
