"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","encryptedProlificId","studyId","sessionId","expIndex","round1_outcomes","round2_outcomes","round3_outcomes","round1_o","round2_o","round3_o","round1_reward","round2_reward","round3_reward","success","view_history","stimulus","key_press","responses","question_order","button_pressed","datapipe_meta.attributes.date_modified"
"11989.200000047684","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb427b3cdb4dcefd01dd1","external-html",0,12068,"0.0-0.0","C0TJIdnckyQoRKxSy239mAM2kJ6xppsboKpH6c/faiv9R2uP+UxIK34VIDDKEEOiDKNNgu/P4dl7nUSayRGnkqCjKDwJdLw2Io2GK5ft3Adv2BhcsTHnz8FQd8gCmCz1wBWPNlwTkgD6kIkWpS1WGtO88IuLr0TqKH7rEsw2hFab788F2MrxX08evoED6YHTkT/4wKLEnYEdTbTXMDMMNMDPnU19uA0OwCVeVKfb8QGPDZdZBCGWpCbm/6FLMwp3wvY5ryB5ZjppbE7GqRZtoS/Hnmrm/DeOGcINE3lZWbd0an8WkerKMgYwMEmYtOLkIRwsHUaLxhG8FwXrCRKUvQ==","691f8ca61c6b4dcbb0aeb5f4","691fb427b3cdb4dcefd01dd1","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","","",NA,2025-11-21 00:42:23
"","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb427b3cdb4dcefd01dd1","fullscreen",1,31517,"0.0-1.0","C0TJIdnckyQoRKxSy239mAM2kJ6xppsboKpH6c/faiv9R2uP+UxIK34VIDDKEEOiDKNNgu/P4dl7nUSayRGnkqCjKDwJdLw2Io2GK5ft3Adv2BhcsTHnz8FQd8gCmCz1wBWPNlwTkgD6kIkWpS1WGtO88IuLr0TqKH7rEsw2hFab788F2MrxX08evoED6YHTkT/4wKLEnYEdTbTXMDMMNMDPnU19uA0OwCVeVKfb8QGPDZdZBCGWpCbm/6FLMwp3wvY5ryB5ZjppbE7GqRZtoS/Hnmrm/DeOGcINE3lZWbd0an8WkerKMgYwMEmYtOLkIRwsHUaLxhG8FwXrCRKUvQ==","691f8ca61c6b4dcbb0aeb5f4","691fb427b3cdb4dcefd01dd1","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"true","","","","","",NA,2025-11-21 00:42:23
"159122.19999998808","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb427b3cdb4dcefd01dd1","instructions",2,190642,"0.0-2.0","C0TJIdnckyQoRKxSy239mAM2kJ6xppsboKpH6c/faiv9R2uP+UxIK34VIDDKEEOiDKNNgu/P4dl7nUSayRGnkqCjKDwJdLw2Io2GK5ft3Adv2BhcsTHnz8FQd8gCmCz1wBWPNlwTkgD6kIkWpS1WGtO88IuLr0TqKH7rEsw2hFab788F2MrxX08evoED6YHTkT/4wKLEnYEdTbTXMDMMNMDPnU19uA0OwCVeVKfb8QGPDZdZBCGWpCbm/6FLMwp3wvY5ryB5ZjppbE7GqRZtoS/Hnmrm/DeOGcINE3lZWbd0an8WkerKMgYwMEmYtOLkIRwsHUaLxhG8FwXrCRKUvQ==","691f8ca61c6b4dcbb0aeb5f4","691fb427b3cdb4dcefd01dd1","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","[{""page_index"":0,""viewing_time"":30557.19999998808},{""page_index"":1,""viewing_time"":28623.19999998808},{""page_index"":2,""viewing_time"":19311.5},{""page_index"":3,""viewing_time"":27026},{""page_index"":4,""viewing_time"":14693.899999976158},{""page_index"":5,""viewing_time"":22707.5},{""page_index"":6,""viewing_time"":16201.700000047684}]","","","","",NA,2025-11-21 00:42:23
"null","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb427b3cdb4dcefd01dd1","html-keyboard-response",3,191650,"0.0-3.0","C0TJIdnckyQoRKxSy239mAM2kJ6xppsboKpH6c/faiv9R2uP+UxIK34VIDDKEEOiDKNNgu/P4dl7nUSayRGnkqCjKDwJdLw2Io2GK5ft3Adv2BhcsTHnz8FQd8gCmCz1wBWPNlwTkgD6kIkWpS1WGtO88IuLr0TqKH7rEsw2hFab788F2MrxX08evoED6YHTkT/4wKLEnYEdTbTXMDMMNMDPnU19uA0OwCVeVKfb8QGPDZdZBCGWpCbm/6FLMwp3wvY5ryB5ZjppbE7GqRZtoS/Hnmrm/DeOGcINE3lZWbd0an8WkerKMgYwMEmYtOLkIRwsHUaLxhG8FwXrCRKUvQ==","691f8ca61c6b4dcbb0aeb5f4","691fb427b3cdb4dcefd01dd1","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"",""," ","null","","",NA,2025-11-21 00:42:23
"52780.59999996424","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb427b3cdb4dcefd01dd1","survey-multi-choice",4,244437,"0.0-4.0","C0TJIdnckyQoRKxSy239mAM2kJ6xppsboKpH6c/faiv9R2uP+UxIK34VIDDKEEOiDKNNgu/P4dl7nUSayRGnkqCjKDwJdLw2Io2GK5ft3Adv2BhcsTHnz8FQd8gCmCz1wBWPNlwTkgD6kIkWpS1WGtO88IuLr0TqKH7rEsw2hFab788F2MrxX08evoED6YHTkT/4wKLEnYEdTbTXMDMMNMDPnU19uA0OwCVeVKfb8QGPDZdZBCGWpCbm/6FLMwp3wvY5ryB5ZjppbE7GqRZtoS/Hnmrm/DeOGcINE3lZWbd0an8WkerKMgYwMEmYtOLkIRwsHUaLxhG8FwXrCRKUvQ==","691f8ca61c6b4dcbb0aeb5f4","691fb427b3cdb4dcefd01dd1","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""Q0"":""It consists of multiple contests, each contest with three rounds."",""Q1"":""When a new contest begins."",""Q2"":""The box weight always stays the same (equivalent to strength of 5)."",""Q3"":""They will split the $20, that is $10 for each."",""Q4"":""How close my guesses are to the actual outcome.""}","[0,1,2,3,4]",NA,2025-11-21 00:42:23
"5789.300000011921","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb427b3cdb4dcefd01dd1","html-button-response",5,250233,"0.0-5.0-1.0","C0TJIdnckyQoRKxSy239mAM2kJ6xppsboKpH6c/faiv9R2uP+UxIK34VIDDKEEOiDKNNgu/P4dl7nUSayRGnkqCjKDwJdLw2Io2GK5ft3Adv2BhcsTHnz8FQd8gCmCz1wBWPNlwTkgD6kIkWpS1WGtO88IuLr0TqKH7rEsw2hFab788F2MrxX08evoED6YHTkT/4wKLEnYEdTbTXMDMMNMDPnU19uA0OwCVeVKfb8QGPDZdZBCGWpCbm/6FLMwp3wvY5ryB5ZjppbE7GqRZtoS/Hnmrm/DeOGcINE3lZWbd0an8WkerKMgYwMEmYtOLkIRwsHUaLxhG8FwXrCRKUvQ==","691f8ca61c6b4dcbb0aeb5f4","691fb427b3cdb4dcefd01dd1","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","<p> Oops! You did not pass the comprehension check. <b>Please note that you have only 1 attempt(s) left.</b> </p>","","","",0,2025-11-21 00:42:23
"59263.5","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb427b3cdb4dcefd01dd1","survey-multi-choice",6,309502,"0.0-7.0-0.0","C0TJIdnckyQoRKxSy239mAM2kJ6xppsboKpH6c/faiv9R2uP+UxIK34VIDDKEEOiDKNNgu/P4dl7nUSayRGnkqCjKDwJdLw2Io2GK5ft3Adv2BhcsTHnz8FQd8gCmCz1wBWPNlwTkgD6kIkWpS1WGtO88IuLr0TqKH7rEsw2hFab788F2MrxX08evoED6YHTkT/4wKLEnYEdTbTXMDMMNMDPnU19uA0OwCVeVKfb8QGPDZdZBCGWpCbm/6FLMwp3wvY5ryB5ZjppbE7GqRZtoS/Hnmrm/DeOGcINE3lZWbd0an8WkerKMgYwMEmYtOLkIRwsHUaLxhG8FwXrCRKUvQ==","691f8ca61c6b4dcbb0aeb5f4","691fb427b3cdb4dcefd01dd1","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""Q0"":""It consists of multiple contests, each contest with three rounds."",""Q1"":""Contestants are always the same across contests."",""Q2"":""The box weight always stays the same (equivalent to strength of 5)."",""Q3"":""They will split the $20, that is $10 for each."",""Q4"":""How close my guesses are to the actual outcome.""}","[0,1,2,3,4]",NA,2025-11-21 00:42:23
