"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","encryptedProlificId","studyId","sessionId","expIndex","round1_outcomes","round2_outcomes","round3_outcomes","round1_o","round2_o","round3_o","round1_reward","round2_reward","round3_reward","success","view_history","stimulus","key_press","responses","question_order","button_pressed","datapipe_meta.attributes.date_modified"
"39307.200000047684","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fc7b318cb6fd41afda02a","external-html",0,39692,"0.0-0.0","djwFSpOaY/JsIiVSYro/tEldSmMwoFxpo0LPslei3vRpq4GBkobIW4p+dOTZQNgwTDH9dBiG7I4fclsR5qRq1ZlvaYaVGGV0lRKwFClf+1G5XHSRKuWy0aN1ZVA7L7SQRaKubY0BGuOCzncqhXKhC2ygfWpwfSyY/a90x+MTbDBGRryCXcxdN4SPBwrlx7lOUGQr8iLReFhbwdTlFA8tH3Nik+70JFCjOufnRyslZk/B39MWoYjkgFlYK4KEQaoLKqm5F6g3CRYXLrj5WpXso/HK5dHS27dyzSh2VNxCVn8NUSb4v/MMuPKSEkRKjphDejDfOr+MdG0oRjoDaYGQLA==","691f8ca61c6b4dcbb0aeb5f4","691fc7b318cb6fd41afda02a","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","","","","",NA,2025-11-21 02:07:52
"","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fc7b318cb6fd41afda02a","fullscreen",1,43573,"0.0-1.0","djwFSpOaY/JsIiVSYro/tEldSmMwoFxpo0LPslei3vRpq4GBkobIW4p+dOTZQNgwTDH9dBiG7I4fclsR5qRq1ZlvaYaVGGV0lRKwFClf+1G5XHSRKuWy0aN1ZVA7L7SQRaKubY0BGuOCzncqhXKhC2ygfWpwfSyY/a90x+MTbDBGRryCXcxdN4SPBwrlx7lOUGQr8iLReFhbwdTlFA8tH3Nik+70JFCjOufnRyslZk/B39MWoYjkgFlYK4KEQaoLKqm5F6g3CRYXLrj5WpXso/HK5dHS27dyzSh2VNxCVn8NUSb4v/MMuPKSEkRKjphDejDfOr+MdG0oRjoDaYGQLA==","691f8ca61c6b4dcbb0aeb5f4","691fc7b318cb6fd41afda02a","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"true","","","","","",NA,2025-11-21 02:07:52
"172339.10000002384","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fc7b318cb6fd41afda02a","instructions",2,215913,"0.0-2.0","djwFSpOaY/JsIiVSYro/tEldSmMwoFxpo0LPslei3vRpq4GBkobIW4p+dOTZQNgwTDH9dBiG7I4fclsR5qRq1ZlvaYaVGGV0lRKwFClf+1G5XHSRKuWy0aN1ZVA7L7SQRaKubY0BGuOCzncqhXKhC2ygfWpwfSyY/a90x+MTbDBGRryCXcxdN4SPBwrlx7lOUGQr8iLReFhbwdTlFA8tH3Nik+70JFCjOufnRyslZk/B39MWoYjkgFlYK4KEQaoLKqm5F6g3CRYXLrj5WpXso/HK5dHS27dyzSh2VNxCVn8NUSb4v/MMuPKSEkRKjphDejDfOr+MdG0oRjoDaYGQLA==","691f8ca61c6b4dcbb0aeb5f4","691fc7b318cb6fd41afda02a","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","[{""page_index"":0,""viewing_time"":22867.700000047684},{""page_index"":1,""viewing_time"":51763.89999997616},{""page_index"":2,""viewing_time"":21314.699999928474},{""page_index"":3,""viewing_time"":41991},{""page_index"":4,""viewing_time"":9209.800000071526},{""page_index"":5,""viewing_time"":11910},{""page_index"":6,""viewing_time"":13281.5}]","","","","",NA,2025-11-21 02:07:52
"null","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fc7b318cb6fd41afda02a","html-keyboard-response",3,216917,"0.0-3.0","djwFSpOaY/JsIiVSYro/tEldSmMwoFxpo0LPslei3vRpq4GBkobIW4p+dOTZQNgwTDH9dBiG7I4fclsR5qRq1ZlvaYaVGGV0lRKwFClf+1G5XHSRKuWy0aN1ZVA7L7SQRaKubY0BGuOCzncqhXKhC2ygfWpwfSyY/a90x+MTbDBGRryCXcxdN4SPBwrlx7lOUGQr8iLReFhbwdTlFA8tH3Nik+70JFCjOufnRyslZk/B39MWoYjkgFlYK4KEQaoLKqm5F6g3CRYXLrj5WpXso/HK5dHS27dyzSh2VNxCVn8NUSb4v/MMuPKSEkRKjphDejDfOr+MdG0oRjoDaYGQLA==","691f8ca61c6b4dcbb0aeb5f4","691fc7b318cb6fd41afda02a","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"",""," ","null","","",NA,2025-11-21 02:07:52
"72515.70000004768","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fc7b318cb6fd41afda02a","survey-multi-choice",4,289435,"0.0-4.0","djwFSpOaY/JsIiVSYro/tEldSmMwoFxpo0LPslei3vRpq4GBkobIW4p+dOTZQNgwTDH9dBiG7I4fclsR5qRq1ZlvaYaVGGV0lRKwFClf+1G5XHSRKuWy0aN1ZVA7L7SQRaKubY0BGuOCzncqhXKhC2ygfWpwfSyY/a90x+MTbDBGRryCXcxdN4SPBwrlx7lOUGQr8iLReFhbwdTlFA8tH3Nik+70JFCjOufnRyslZk/B39MWoYjkgFlYK4KEQaoLKqm5F6g3CRYXLrj5WpXso/HK5dHS27dyzSh2VNxCVn8NUSb4v/MMuPKSEkRKjphDejDfOr+MdG0oRjoDaYGQLA==","691f8ca61c6b4dcbb0aeb5f4","691fc7b318cb6fd41afda02a","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","","","{""Q0"":""It consists of multiple contests, each contest with three rounds."",""Q1"":""When a new round starts."",""Q2"":""The box weight always stays the same (equivalent to strength of 5)."",""Q3"":""They will split the $20, that is $10 for each."",""Q4"":""There is no bonus payment at all.""}","[0,1,2,3,4]",NA,2025-11-21 02:07:52
"2835.2000000476837","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fc7b318cb6fd41afda02a","html-button-response",5,292272,"0.0-5.0-1.0","djwFSpOaY/JsIiVSYro/tEldSmMwoFxpo0LPslei3vRpq4GBkobIW4p+dOTZQNgwTDH9dBiG7I4fclsR5qRq1ZlvaYaVGGV0lRKwFClf+1G5XHSRKuWy0aN1ZVA7L7SQRaKubY0BGuOCzncqhXKhC2ygfWpwfSyY/a90x+MTbDBGRryCXcxdN4SPBwrlx7lOUGQr8iLReFhbwdTlFA8tH3Nik+70JFCjOufnRyslZk/B39MWoYjkgFlYK4KEQaoLKqm5F6g3CRYXLrj5WpXso/HK5dHS27dyzSh2VNxCVn8NUSb4v/MMuPKSEkRKjphDejDfOr+MdG0oRjoDaYGQLA==","691f8ca61c6b4dcbb0aeb5f4","691fc7b318cb6fd41afda02a","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","<p> Oops! You did not pass the comprehension check. <b>Please note that you have only 1 attempt(s) left.</b> </p>","","","",1,2025-11-21 02:07:52
"89782.89999997616","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fc7b318cb6fd41afda02a","instructions",6,382056,"0.0-6.0-0.0","djwFSpOaY/JsIiVSYro/tEldSmMwoFxpo0LPslei3vRpq4GBkobIW4p+dOTZQNgwTDH9dBiG7I4fclsR5qRq1ZlvaYaVGGV0lRKwFClf+1G5XHSRKuWy0aN1ZVA7L7SQRaKubY0BGuOCzncqhXKhC2ygfWpwfSyY/a90x+MTbDBGRryCXcxdN4SPBwrlx7lOUGQr8iLReFhbwdTlFA8tH3Nik+70JFCjOufnRyslZk/B39MWoYjkgFlYK4KEQaoLKqm5F6g3CRYXLrj5WpXso/HK5dHS27dyzSh2VNxCVn8NUSb4v/MMuPKSEkRKjphDejDfOr+MdG0oRjoDaYGQLA==","691f8ca61c6b4dcbb0aeb5f4","691fc7b318cb6fd41afda02a","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","[{""page_index"":0,""viewing_time"":16117.600000023842},{""page_index"":1,""viewing_time"":8638.799999952316},{""page_index"":2,""viewing_time"":26815.799999952316},{""page_index"":3,""viewing_time"":35034.800000071526},{""page_index"":4,""viewing_time"":1279.1000000238419},{""page_index"":5,""viewing_time"":1185.3999999761581},{""page_index"":6,""viewing_time"":711.1000000238419}]","","","","",NA,2025-11-21 02:07:52
"null","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fc7b318cb6fd41afda02a","html-keyboard-response",7,383071,"0.0-6.0-1.0","djwFSpOaY/JsIiVSYro/tEldSmMwoFxpo0LPslei3vRpq4GBkobIW4p+dOTZQNgwTDH9dBiG7I4fclsR5qRq1ZlvaYaVGGV0lRKwFClf+1G5XHSRKuWy0aN1ZVA7L7SQRaKubY0BGuOCzncqhXKhC2ygfWpwfSyY/a90x+MTbDBGRryCXcxdN4SPBwrlx7lOUGQr8iLReFhbwdTlFA8tH3Nik+70JFCjOufnRyslZk/B39MWoYjkgFlYK4KEQaoLKqm5F6g3CRYXLrj5WpXso/HK5dHS27dyzSh2VNxCVn8NUSb4v/MMuPKSEkRKjphDejDfOr+MdG0oRjoDaYGQLA==","691f8ca61c6b4dcbb0aeb5f4","691fc7b318cb6fd41afda02a","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"",""," ","null","","",NA,2025-11-21 02:07:52
"30357.700000047684","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fc7b318cb6fd41afda02a","survey-multi-choice",8,413435,"0.0-7.0-0.0","djwFSpOaY/JsIiVSYro/tEldSmMwoFxpo0LPslei3vRpq4GBkobIW4p+dOTZQNgwTDH9dBiG7I4fclsR5qRq1ZlvaYaVGGV0lRKwFClf+1G5XHSRKuWy0aN1ZVA7L7SQRaKubY0BGuOCzncqhXKhC2ygfWpwfSyY/a90x+MTbDBGRryCXcxdN4SPBwrlx7lOUGQr8iLReFhbwdTlFA8tH3Nik+70JFCjOufnRyslZk/B39MWoYjkgFlYK4KEQaoLKqm5F6g3CRYXLrj5WpXso/HK5dHS27dyzSh2VNxCVn8NUSb4v/MMuPKSEkRKjphDejDfOr+MdG0oRjoDaYGQLA==","691f8ca61c6b4dcbb0aeb5f4","691fc7b318cb6fd41afda02a","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,1,0","0,0,1,1,1,1,1,0,1,1,1,0","0,1,1,0,1,1",10,20,20,"","","","","{""Q0"":""It consists of multiple contests, each contest with three rounds."",""Q1"":""Contestants are always the same across contests."",""Q2"":""The box weight always stays the same (equivalent to strength of 5)."",""Q3"":""They will split the $20, that is $10 for each."",""Q4"":""How close my guesses are to the actual outcome.""}","[0,1,2,3,4]",NA,2025-11-21 02:07:52
